x y label
1.2775 12 a
1.323 10 a
1.294 12 a
1.3195 11 a
1.293 11 a
1.315 14 a
1.2945 11 a
1.287 19 a
1.3245 12 a
1.3195 12 a
1.2885 37 a
1.284 13 a
1.308 28 a
1.2875 15 a
1.322 16 a
1.282 13 a
1.3105 18 a
1.288 12 a
1.2805 19 a
1.324 13 a
1.3155 14 a
1.282 16 a
1.321 17 a
1.304 19 a
1.2905 15 a
1.32 17 a
1.287 20 a
1.3135 16 a
1.2815 11 a
1.3 24 a
1.321 21 a
1.28 21 a
1.2835 18 a
1.3015 11 a
1.311 20 a
1.3065 19 a
1.29 21 a
1.286 16 a
1.292 18 a
1.301 16 a
