x y label
4.284 4 d
4.3115 3 d
4.306 9 d
4.2965 9 d
4.289 5 d
4.321 11 d
4.2815 4 d
4.319 12 d
4.3235 3 d
4.3025 9 d
4.316 16 d
4.303 5 d
4.2965 20 d
4.304 11 d
4.296 11 d
4.3145 5 d
4.3155 11 d
4.284 5 d
4.3065 10 d
4.294 6 d
4.29 7 d
4.322 9 d
4.315 9 d
4.2895 10 d
4.3075 8 d
4.3015 10 d
4.309 15 d
4.2895 13 d
4.2815 4 d
4.3135 17 d
4.292 17 d
4.2885 14 d
4.324 13 d
4.2945 5 d
4.2955 13 d
4.297 12 d
4.325 16 d
4.324 10 d
4.3115 14 d
4.292 10 d
