x y label
3.3095 11 c
3.289 6 c
3.314 9 c
3.2855 8 c
3.281 9 c
3.324 11 c
3.3035 5 c
3.2935 12 c
3.3 11 c
3.288 9 c
3.3145 25 c
3.286 8 c
3.3205 22 c
3.2795 11 c
3.3235 17 c
3.307 7 c
3.28 12 c
3.31 5 c
3.289 13 c
3.323 6 c
3.299 7 c
3.306 10 c
3.276 11 c
3.295 15 c
3.2805 8 c
3.2895 10 c
3.2905 15 c
3.3055 13 c
3.306 5 c
3.3075 17 c
3.32 18 c
3.3055 14 c
3.2905 13 c
3.299 5 c
3.278 13 c
3.2835 14 c
3.308 18 c
3.315 10 c
3.312 14 c
3.296 10 c
